,food_name,view_count,food_cate,rec_season,rec_weather,rec_time
87493,치킨,3582,5,1,2,0
87494,석류,2060,10,1,2,0
87495,멸치전,451,16,1,2,0
87496,대패두부조림,37021,5,1,2,0
87497,곤약조림,14721,7,1,2,0
87498,라볶이,40365,8,1,2,0
87499,콩나물국밥,13625,8,1,2,0
87500,닭안심까스,1809,13,1,2,0
87501,바지락칼제비,4693,1,1,2,0
87502,닭볶음탕,4155,1,1,2,0
87503,달걀토스트,894,9,1,2,0
87504,애호박부침개,9101,5,1,2,0
87505,김치순두부찌개,3696,14,1,2,0
87506,핫도그,8747,9,1,2,0
87507,트러플짜장라면,4911,6,1,2,0
87508,라면밥,19479,8,1,2,0
87509,참치쌈장,5347,3,1,2,0
87510,머위나물무침,21438,7,1,2,0
87511,칠게장,10661,7,1,2,0
87512,계란국,3821,1,1,2,0
87513,식빵계란빵,12205,9,1,2,0
87514,풋마늘초고추장무침,2213,7,1,2,0
87515,클라우드에그,10585,13,1,2,0
87516,겨울초겉절이,10619,3,1,2,0
87517,냉이된장국,55809,1,1,2,0
87518,사골우거지배추국,15092,1,1,2,0
87519,냉이나물무침,1385,7,1,2,0
87520,무말랭이무침,2024,7,1,2,0
87521,봄동된장무침,1175,7,1,2,0
87522,새우튀김,2688,7,1,2,0
87523,레몬크림치즈우유,2102,4,1,2,0
87524,어묵비엔나소시지볶음,8452,5,1,2,0
87525,바지락냉이된장국,4010,1,1,2,0
87526,모닝계란빵,110270,9,1,2,0
87527,밥,24489,8,1,2,0
87528,냉이된장찌개,2850,14,1,2,0
87529,냉이전,8485,16,1,2,0
87530,감자조림,5994,7,1,2,0
87531,스무디,1916,15,1,2,0
87532,스무디,3050,15,1,2,0
87533,봄동전,5190,7,1,2,0
87534,대패삼겹살김치볶음밥,20972,8,1,2,0
87535,말차스콘,1223,4,1,2,0
87536,시금치보관,15767,7,1,2,0
87537,키조개관자미역국,8865,1,1,2,0
87538,매생이전,2502,7,1,2,0
87539,참나물무침,1261,7,1,2,0
87540,느타리버섯무침,12825,7,1,2,0
87541,콩비지찌개,43558,14,1,2,0
87542,누룽지크림스프,29987,11,1,2,0
87543,뼈다귀해장국,4912,1,1,2,0
87544,딸기청,7896,15,1,2,0
87545,돈까스,5388,5,1,2,0
87546,감바스,5161,5,1,2,0
87547,곱창구이,11614,2,1,2,0
87548,통삼겹살,19883,5,1,2,0
87549,꽃등심,8737,5,1,2,0
87550,오이무침,3085,7,1,2,0
87551,참치달래전,2581,2,1,2,0
87552,바지락찜,21042,1,1,2,0
87553,나박물김치,2956,3,1,2,0
87554,두부조림,1539,7,1,2,0
87555,들기름대파달걀프라이,6843,7,1,2,0
87556,버터구이오징어,68853,2,1,2,0
87557,마약토스트,3832,9,1,2,0
87558,해물누룽지탕,4794,1,1,2,0
87559,스팸감자채볶음,1166,7,1,2,0
87560,쌈장찌개,2472,14,1,2,0
87561,깍두기,17189,3,1,2,0
87562,달래봄동겉절이,2039,3,1,2,0
87563,이모모찌,2268,8,1,2,0
87564,모짜렐라치즈피자,1381,9,1,2,0
87565,시금치치킨데리야끼,971,13,1,2,0
87566,돼지고기고추장찌개,13854,14,1,2,0
87567,돈가스김치나베,11044,14,1,2,0
87568,통삼겹살,35638,5,1,2,0
87569,설렁탕깍두기,13531,3,1,2,0
87570,식빵러스크,7013,0,1,2,0
87571,어묵볶음,27880,7,1,2,0
87572,쑥계란말이,3624,7,1,2,0
87573,계란간장밥,5037,8,1,2,0
87574,간장비빔국수,2176,6,1,2,0
87575,딸기타르트,2257,4,1,2,0
87576,황태콩나물국,2178,1,1,2,0
87577,오이볶음,3577,7,1,2,0
87578,돈부리,6283,8,1,2,0
87579,견과류멸치볶음,6184,7,1,2,0
87580,치킨가라아게,3376,5,1,2,0
87581,해물된장찌개,9885,14,1,2,0
87582,양배추미트볼,3162,5,1,2,0
87583,미나리나물무침,7962,7,1,2,0
87584,감자계란국,17516,1,1,2,0
87585,초고추장,102020,3,1,2,0
87586,불고기버거,2540,9,1,2,0
87587,통닭구이,55374,5,1,2,0
87588,치즈야채계란말이,1771,7,1,2,0
87589,참깨튀일,1898,0,1,2,0
87590,삼겹살,23780,5,1,2,0
87591,오이무침,32763,7,1,2,0
87592,냉이고추장무침,5272,7,1,2,0
87593,숙주미나리무침,12236,5,1,2,0
87594,콩물바나나스무디,4793,15,1,2,0
87595,팽이버섯볶음,2700,7,1,2,0
87596,콩나물불고기,1794,5,1,2,0
87597,연두부샐러드,14917,10,1,2,0
87598,감자채볶음,14882,7,1,2,0
87599,파김치,9860,3,1,2,0
87600,양념게장,9458,3,1,2,0
87601,갈치조림,1780,5,1,2,0
87602,봄동된장국,1745,1,1,2,0
87603,더덕고추장무침,5936,7,1,2,0
87604,김치오차즈케,1593,8,1,2,0
87605,찹스테이크,4567,5,1,2,0
87606,꼬막양념무침,4444,5,1,2,0
87607,파프리카된장무침,24229,7,1,2,0
87608,황태채무침,13653,7,1,2,0
87609,들깨버섯볶음,18251,7,1,2,0
87610,봄동전,1276,5,1,2,0
87611,오이김치소박이,3541,3,1,2,0
87612,쭈꾸미삼겹살,8883,5,1,2,0
87613,카레라이스덮밥,1990,8,1,2,0
87614,해물누룽지탕,13577,1,1,2,0
87615,닭계장국수,4756,6,1,2,0
87616,냉이된장국,1400,1,1,2,0
87617,버섯전골,11343,1,1,2,0
87618,커리부어스트,5010,2,1,2,0
87619,베이컨떡말이,1460,2,1,2,0
87620,무말랭이간장무침,3835,7,1,2,0
87621,비트피클,6367,7,1,2,0
87622,콘치즈,51198,2,1,2,0
87623,도라지맛탕,840,4,1,2,0
87624,마늘카레,799,8,1,2,0
87625,곱창전골,5424,1,1,2,0
87626,꼬막삶기,2917,2,1,2,0
87627,건가지나물볶음,17574,7,1,2,0
87628,들깨미역수제비,2164,6,1,2,0
87629,달걀연유토스트,22619,9,1,2,0
87630,무생채,21993,7,1,2,0
87631,스팸계란밥전,80696,5,1,2,0
87632,잡채,2617,5,1,2,0
87633,딸기바나나귀리우유,1923,15,1,2,0
87634,비빔야채수육,607,16,1,2,0
87635,부추콩나물무침,1323,7,1,2,0
87636,새송이버섯볶음,5242,7,1,2,0
87637,달걀장조림,3193,7,1,2,0
87638,쭈꾸미볶음,8308,5,1,2,0
87639,샌드위치,22522,9,1,2,0
87640,치즈스틱,9388,4,1,2,0
87641,김치만두전,13784,6,1,2,0
87642,계란치즈밥,7921,8,1,2,0
87643,시금치크림파스타,859,6,1,2,0
87644,소세지떡볶이,2173,8,1,2,0
87645,티라미수,1007,4,1,2,0
87646,완두콩퓨레,1467,13,1,2,0
87647,민어,1357,13,1,2,0
87648,스테이크굽는법,5619,5,1,2,0
87649,얼갈이배추무침,1637,7,1,2,0
87650,계란감자샐러드,13649,10,1,2,0
87651,고추된장무침,14391,7,1,2,0
87652,단호박우유,33256,15,1,2,0
87653,닭꼬치,2153,2,1,2,0
87654,감자볶음,2116,7,1,2,0
87655,쪽파대패삼겹살비빔국수,1665,6,1,2,0
87656,김치전,18258,7,1,2,0
87657,맥모닝,1140,9,1,2,0
87658,나박김치말이국수,16623,6,1,2,0
87659,참치김밥,4320,8,1,2,0
87660,쭈꾸미볶음,11817,5,1,2,0
87661,참깨크래커,10634,0,1,2,0
87662,통닭오븐구이,2767,13,1,2,0
87663,돼지고기콩나물찜,1674,5,1,2,0
87664,관자비빔밥,2204,8,1,2,0
87665,탕수육,6976,5,1,2,0
87666,멸치아몬드볶음,2990,7,1,2,0
87667,오징어볶음,15276,5,1,2,0
87668,비프카레,15186,11,1,2,0
87669,참치죽,13313,8,1,2,0
87670,군만두,2144,6,1,2,0
87671,배추된장국,27862,1,1,2,0
87672,꽈리고추멸치볶음,19196,7,1,2,0
87673,마늘소고기장조림,6954,7,1,2,0
87674,간장계란밥,19311,8,1,2,0
87675,무청시래기된장지짐,7422,7,1,2,0
87676,깻잎순볶음,18752,7,1,2,0
87677,김치볶음,70483,7,1,2,0
87678,참치야채죽,20968,8,1,2,0
87679,묵은지제육볶음,4083,5,1,2,0
87680,미역줄기볶음,8971,7,1,2,0
87681,석류야채요거트,1219,10,1,2,0
87682,냉이전,2881,5,1,2,0
87683,감자조림,5923,7,1,2,0
87684,미역라면,3466,6,1,2,0
87685,냉이된장무침,2426,7,1,2,0
87686,갈치조림,5554,5,1,2,0
87687,참치간장볶음밥,2355,8,1,2,0
87688,야채볶음,1322,5,1,2,0
87689,시래기된장국,2864,1,1,2,0
87690,마들렌,880,9,1,2,0
87691,옥수수체다치즈머핀,1428,9,1,2,0
87692,고추장찌개,4130,14,1,2,0
87693,다이제초코케이크,824,4,1,2,0
87694,세발나물무침,8351,7,1,2,0
87695,백숙,3091,1,1,2,0
87696,김치찜,5921,5,1,2,0
87697,알배추겉절이,14148,3,1,2,0
87698,닭볶음탕,15045,1,1,2,0
87699,닭가슴살유부초밥,6897,8,1,2,0
87700,계란말이,11018,7,1,2,0
87701,떡볶이,1447,8,1,2,0
87702,떡만두국,15403,1,1,2,0
87703,고사리나물볶음,11627,7,1,2,0
87704,소떡소떡,5616,8,1,2,0
87705,현미샐러드,5268,10,1,2,0
87706,연근부각,10107,2,1,2,0
87707,닭구이,31636,16,1,2,0
87708,근대된장국,791,1,1,2,0
87709,라면밥,26158,8,1,2,0
87710,닭곰탕,3018,1,1,2,0
87711,떡볶이간장구이,1165,2,1,2,0
87712,콩나물무침,6400,7,1,2,0
87713,소시지베이컨말이,5625,13,1,2,0
87714,소고기무국,15593,1,1,2,0
87715,부추샐러드,2099,10,1,2,0
87716,참치동그랑땡,6855,5,1,2,0
87717,스무디,32218,15,1,2,0
87718,쇠고기미역국,4908,1,1,2,0
87719,유니짜장,9497,12,1,2,0
87720,호두파이,6044,9,1,2,0
87721,호떡,3558,9,1,2,0
87722,차돌박이된장찌개,4586,14,1,2,0
87723,콩나물무침,3697,7,1,2,0
87724,핫케이크,1272,9,1,2,0
87725,연어김밥,69220,8,1,2,0
87726,감자전,3671,7,1,2,0
87727,묵은지고등어조림,2213,5,1,2,0
87728,꼬막무침,2727,5,1,2,0
87729,소고기미역국,2749,1,1,2,0
87730,아보카도명란마요덮밥,11579,8,1,2,0
87731,튀김칼국수,14436,6,1,2,0
87732,폭탄계란찜,5985,7,1,2,0
87733,봄나물리조또,305,8,1,2,0
87734,몬테크리스토샌드위치,8037,9,1,2,0
87735,케찹계란치즈밥,9071,8,1,2,0
87736,크루통,7146,9,1,2,0
87737,방풍나물밥,4489,8,1,2,0
87738,도다리쑥국,6993,1,1,2,0
87739,계란만두,3307,6,1,2,0
87740,도다리조림,4695,5,1,2,0
87741,계란빵,3653,9,1,2,0
87742,쫄면,57236,6,1,2,0
87743,계란퀘사디아,1191,2,1,2,0
87744,만두전골,11441,1,1,2,0
87745,아귀탕,42816,1,1,2,0
87746,연유토스트,2078,9,1,2,0
87747,콩나물볶음,5253,7,1,2,0
87748,무나물볶음,2670,7,1,2,0
87749,베이컨떡말이,1977,2,1,2,0
87750,시금치계란찜,1384,7,1,2,0
87751,총알버섯장아찌,2098,7,1,2,0
87752,총각김치,34561,3,1,2,0
87753,스팸마요,1385,8,1,2,0
87754,오징어콩나물찜,18348,5,1,2,0
87755,오징어볶음,5893,5,1,2,0
87756,쑥국,5136,1,1,2,0
87757,돌나물무침,1435,7,1,2,0
87758,풋마늘볶음,5089,7,1,2,0
87759,봄나물장아찌,2321,7,1,2,0
87760,쑥버무리,3877,8,1,2,0
87761,냉이콩가루된장국,3680,1,1,2,0
87762,쭈꾸미새우찜,2397,5,1,2,0
87763,계란빵피자,2101,16,1,2,0
87764,시래기죽,1431,8,1,2,0
87765,깻잎간장조림,7105,7,1,2,0
87766,소고기무국,2469,1,1,2,0
87767,매생이전,10618,7,1,2,0
87768,소불고기,9721,5,1,2,0
87769,참치볶음,1830,7,1,2,0
87770,돼지고기목살스테이크,3833,5,1,2,0
87771,참나물무침,2167,7,1,2,0
87772,사과바나나귀리요거트우유,7463,15,1,2,0
87773,닭가슴살볶음,5111,7,1,2,0
87774,야채잡채,1216,16,1,2,0
87775,까르보나라,1105,6,1,2,0
87776,오이냉국,16291,1,1,2,0
87777,감바스,19906,5,1,2,0
87778,묵은지볶음,3039,7,1,2,0
87779,라이스푸딩,11686,4,1,2,0
87780,달걀잡채,3448,5,1,2,0
87781,새우떡강정,20939,5,1,2,0
87782,치즈오믈렛,2909,13,1,2,0
87783,새우튀김,6298,2,1,2,0
87784,김치유부우동,3995,6,1,2,0
87785,장어구이,1820,5,1,2,0
87786,스테이크파스타,1818,6,1,2,0
87787,오일파스타,6681,6,1,2,0
87788,간장닭날개구이,62270,2,1,2,0
87789,오이깍두기,1904,3,1,2,0
87790,몸국,8272,1,1,2,0
87791,우엉땅콩조림,3024,7,1,2,0
87792,갓김치볶음밥,4650,8,1,2,0
87793,콘치즈,3036,4,1,2,0
87794,삼겹살구이,2738,5,1,2,0
87795,머랭쿠키,7250,0,1,2,0
87796,묵은지등갈비,7706,14,1,2,0
87797,대패삼겹살반미,6930,9,1,2,0
87798,당근채무침,3713,7,1,2,0
87799,감바스알아히요,5869,13,1,2,0
87800,콩나물세발나물무침,1794,7,1,2,0
87801,순대볶음,6114,5,1,2,0
87802,콩나물밥,6536,8,1,2,0
87803,김치부침개,74544,5,1,2,0
87804,부추오이김치,4870,5,1,2,0
87805,달걀수플레,9906,2,1,2,0
87806,비엔나소세지야채볶음,20937,16,1,2,0
87807,감바스알아히요,3810,13,1,2,0
87808,목살스테이크,23467,5,1,2,0
87809,느타리버섯전,8284,7,1,2,0
87810,새송이버섯아롱사태조림,1262,7,1,2,0
87811,소세지베이컨달걀오므라이스,2274,8,1,2,0
87812,골뱅이참나물무침,1585,10,1,2,0
87813,미나리무침,6334,7,1,2,0
87814,무청시래기된장국,5063,1,1,2,0
87815,비름나물,844,7,1,2,0
87816,오이지무침,24984,7,1,2,0
87817,밤조림,2178,4,1,2,0
87818,고추기름,1473,12,1,2,0
87819,단호박고구마스프,18066,11,1,2,0
87820,차슈덮밥,3857,8,1,2,0
87821,고구마치즈볼,20145,4,1,2,0
87822,마파두부,26599,5,1,2,0
87823,콘치즈,3054,4,1,2,0
87824,콘샐러드,2826,10,1,2,0
87825,단호박샐러드,7286,10,1,2,0
87826,미니언즈달걀초밥,30287,8,1,2,0
87827,떡국,1917,1,1,2,0
87828,오이된장무침,1982,7,1,2,0
87829,북어채무침,23799,7,1,2,0
87830,냉라면,7336,6,1,2,0
87831,해장국,2184,1,1,2,0
87832,머랭,4615,4,1,2,0
87833,에그호박덮밥,426,8,1,2,0
87834,봄동된장무침,2446,7,1,2,0
87835,쑥국,3134,1,1,2,0
87836,떡강정,2249,8,1,2,0
87837,소고기장조림,5186,7,1,2,0
87838,설렁탕계란죽,2169,8,1,2,0
87839,멸치가루,4930,12,1,2,0
87840,두부조림,1643,7,1,2,0
87841,감자볶음,4371,7,1,2,0
87842,파김치,20928,3,1,2,0
87843,장떡,8967,8,1,2,0
87844,김치찌개,2572,14,1,2,0
87845,열무김치볶음,15687,7,1,2,0
87846,연어파운드케이크,1020,9,1,2,0
87847,머위나물,1372,5,1,2,0
87848,치킨마요,738,8,1,2,0
87849,두부조림,5614,7,1,2,0
87850,진미채볶음,1085,7,1,2,0
87851,계란탕수,900,1,1,2,0
87852,베이컨마요덮밥,2306,8,1,2,0
87853,조림닭,1706,7,1,2,0
87854,계란부르스케타,1136,9,1,2,0
87855,냉이미나리춘권,718,5,1,2,0
87856,칠리새우,8425,5,1,2,0
87857,비트쥬스,16289,15,1,2,0
87858,에그불고기햄버거,32293,9,1,2,0
87859,감자전,1608,7,1,2,0
87860,블루베리스무디,4480,15,1,2,0
87861,잡채,17491,5,1,2,0
87862,단팥죽,15381,8,1,2,0
87863,표고버섯볶음,12606,7,1,2,0
87864,등갈비,3570,16,1,2,0
87865,아보카도오픈샌드위치,3766,9,1,2,0
87866,아보카도명란비빔밥,7873,8,1,2,0
87867,푸딩계란찜,3490,7,1,2,0
87868,감자칩,21487,0,1,2,0
87869,봄동전부침개,4420,2,1,2,0
87870,얼갈이김치,3253,3,1,2,0
87871,짜장덮밥,2949,8,1,2,0
87872,오리불고기,15877,5,1,2,0
87873,밀떡볶이,830,8,1,2,0
87874,달걀김국,4333,1,1,2,0
87875,김치부침개,9464,5,1,2,0
87876,간장찜닭,6883,5,1,2,0
87877,소고기메추리알장조림,68014,7,1,2,0
87878,양송이치즈구이,5172,5,1,2,0
87879,어니언치즈스콘,12132,0,1,2,0
87880,어묵잡채,15974,5,1,2,0
87881,방풍나물장아찌,4405,7,1,2,0
87882,두부조림,13331,7,1,2,0
87883,까르보나라떡볶이,6686,8,1,2,0
87884,대파장아찌,8858,7,1,2,0
87885,목살김치찜,25815,5,1,2,0
87886,유채나물무침,4023,7,1,2,0
87887,콜라비무침,5329,7,1,2,0
87888,고추장아찌,12201,7,1,2,0
87889,스팸메추리알구이,987,7,1,2,0
87890,밤식빵,3397,9,1,2,0
87891,과일곤약젤리,3350,4,1,2,0
87892,오이와사비무침,22010,7,1,2,0
87893,허니버터맥나잇,1168,9,1,2,0
87894,돌나물물김치,2466,3,1,2,0
87895,떡국떡떡볶이,614,8,1,2,0
87896,두부스크램블,4837,5,1,2,0
87897,전자렌지계란찜,10666,7,1,2,0
87898,샥슈카,1340,16,1,2,0
87899,도토리묵무침,3931,5,1,2,0
87900,만두전골,8766,1,1,2,0
87901,프렌치토스트,22898,9,1,2,0
87902,쪽파무침,4530,7,1,2,0
87903,샐러드파스타,2444,6,1,2,0
87904,피자,1045,9,1,2,0
87905,아삭이고추된장무침,3957,7,1,2,0
87906,머랭계란빵,4852,9,1,2,0
87907,꽈리고추무침,1656,7,1,2,0
87908,오리엔탈소스,42463,12,1,2,0
87909,돈까스샌드위치,7270,9,1,2,0
87910,도미구이,3835,5,1,2,0
87911,호박전,2644,7,1,2,0
87912,어니언에그샌드위치,1261,9,1,2,0
87913,오징어젓갈,3720,3,1,2,0
87914,단무지무침,1736,7,1,2,0
87915,대구매운탕,3769,1,1,2,0
87916,프라이드치킨,8681,5,1,2,0
87917,골뱅이무침,4180,5,1,2,0
87918,그린티라떼,4184,15,1,2,0
87919,짜장라면,3784,6,1,2,0
87920,김치만두,4499,6,1,2,0
87921,달래된장찌개,5113,14,1,2,0
87922,라면땅,32592,0,1,2,0
87923,눈개승마나물무침,3300,7,1,2,0
87924,고구마치즈고로케,4196,4,1,2,0
87925,고구마채볶음,2323,7,1,2,0
87926,팽이버섯야채참치전,3435,5,1,2,0
87927,스팸양파링전,10374,7,1,2,0
87928,감자튀김,8900,4,1,2,0
87929,훈제오리,7113,2,1,2,0
87930,식빵치즈스틱,2222,9,1,2,0
87931,스파클링티,1748,15,1,2,0
87932,취나물무침,9600,7,1,2,0
87933,더덕김밥,798,8,1,2,0
87934,크림새우,40957,16,1,2,0
87935,보리새우아욱국,2614,1,1,2,0
87936,닭발,23828,5,1,2,0
87937,닭가슴살스테이크,7116,13,1,2,0
87938,배추겉절이,29328,3,1,2,0
87939,오픈토스트,29186,9,1,2,0
87940,마늘볶음밥,135688,8,1,2,0
87941,무조림,15898,7,1,2,0
87942,양배추덮밥,6864,8,1,2,0
87943,맥앤치즈마카로니샌드위치,3716,9,1,2,0
87944,무나물볶음,112718,7,1,2,0
87945,순두부찌개,23365,14,1,2,0
87946,쿠지라이라면,23756,6,1,2,0
87947,차돌박이오징어볶음,2637,5,1,2,0
87948,양배추생채,1836,7,1,2,0
87949,양배추쌈,6647,5,1,2,0
87950,고추장아찌고추장무침,9905,7,1,2,0
87951,양배추장떡,2198,5,1,2,0
87952,양배추볶음,4987,7,1,2,0
87953,마파가지덮밥,3942,8,1,2,0
87954,오이당근무침,3835,7,1,2,0
87955,돼지고기목살김치찌개,3249,14,1,2,0
87956,오므라이스,3244,8,1,2,0
87957,식빵케익,725,4,1,2,0
87958,레드키위아이스크림,5368,2,1,2,0
87959,꿀떡,19279,8,1,2,0
87960,오이고추무침,4089,7,1,2,0
87961,꼬막무침,3277,7,1,2,0
87962,삼색샌드위치,2529,9,1,2,0
87963,고추장어묵볶음,25578,5,1,2,0
87964,스테이크,1004,13,1,2,0
87965,참치두부전,9117,7,1,2,0
87966,시금치감자스프,2335,11,1,2,0
87967,두부김치,3540,5,1,2,0
87968,순두부찌개,4229,14,1,2,0
87969,프렌치토스트,2614,4,1,2,0
87970,소고기애호박볶음,6278,7,1,2,0
87971,파파이스비스킷,2193,9,1,2,0
87972,순두부된장찌개,2290,14,1,2,0
87973,멸치볶음,3582,7,1,2,0
87974,김치비지찌개,7060,14,1,2,0
87975,해산물크림파스타,2604,6,1,2,0
87976,불닭발구이,14247,5,1,2,0
87977,쑥두부무침,2353,7,1,2,0
87978,포도송이젤리,2794,4,1,2,0
87979,고구마사과양갱,1629,4,1,2,0
87980,카레두부부침,11449,7,1,2,0
87981,느타리버섯불고기,1507,2,1,2,0
87982,베이컨감자볶음,9146,7,1,2,0
87983,양배추카레,5923,5,1,2,0
87984,코울슬로,5176,10,1,2,0
87985,몬테크리스토샌드위치,2405,9,1,2,0
87986,시래기된장국,3664,1,1,2,0
87987,청경채부추무침,2791,7,1,2,0
87988,트러플크림파스타,5432,6,1,2,0
87989,느타리버섯야채볶음,3501,7,1,2,0
87990,바다장어양념구이,50692,5,1,2,0
87991,육개장떡국,1869,1,1,2,0
87992,시래기된장국,2936,1,1,2,0
87993,멸치고추장물,5758,7,1,2,0
87994,삼겹살간장조림,2230,5,1,2,0
87995,치즈돈까스,3712,5,1,2,0
87996,칠리새우볶음,4721,5,1,2,0
87997,가나슈타르트,1184,4,1,2,0
87998,애호박덮밥,22163,8,1,2,0
87999,토스트,2779,9,1,2,0
88000,돼지고기장조림,6672,7,1,2,0
88001,수육,5899,5,1,2,0
88002,햄브로콜리로제파스타,1657,6,1,2,0
88003,애호박전,2528,7,1,2,0
88004,연어초밥,10628,8,1,2,0
88005,바밤바라떼,1344,15,1,2,0
88006,김치볶음밥,2217,8,1,2,0
88007,초코아이스크림,11100,4,1,2,0
88008,유부초밥,8541,8,1,2,0
88009,풋마늘무침,9068,7,1,2,0
88010,동태찜,5502,1,1,2,0
88011,미역국,28040,1,1,2,0
88012,볶음우동,5814,6,1,2,0
88013,돌미나리물김치,3912,3,1,2,0
88014,유채나물된장무침,1488,7,1,2,0
88015,달걀장조림,9494,7,1,2,0
88016,라면볶음,7762,6,1,2,0
88017,들깨새송이버섯볶음,5308,7,1,2,0
88018,게살에그샌드위치,2521,9,1,2,0
88019,천혜향스무디,956,15,1,2,0
88020,꿀떡간장볶이,889,4,1,2,0
88021,김치완자전,1760,5,1,2,0
88022,시래기삶는법,7390,1,1,2,0
88023,버섯샐러드,13185,10,1,2,0
88024,앞다리살비빔국수,1360,6,1,2,0
88025,깍두기,7477,3,1,2,0
88026,시래기된장국,3289,1,1,2,0
88027,쪽파강회,2216,5,1,2,0
88028,유부무국,6254,1,1,2,0
88029,콩나물무침,4898,7,1,2,0
88030,소세지강정,1397,7,1,2,0
88031,돼지고기고추장주물럭,7479,5,1,2,0
88032,무청고등어조림,14912,5,1,2,0
88033,갈릭토스트,2059,9,1,2,0
88034,케일쌈밥,3337,8,1,2,0
88035,봄동겉절이,5845,3,1,2,0
88036,장어탕,5996,1,1,2,0
88037,양배추무침,5961,7,1,2,0
88038,콩자반,4044,7,1,2,0
88039,드라이토마토,43035,2,1,2,0
88040,오뎅탕,9932,1,1,2,0
88041,초콜릿,3531,0,1,2,0
88042,쭈꾸미삼겹살,5549,5,1,2,0
88043,찹쌀와플,20464,9,1,2,0
88044,토마토계란볶음,27798,5,1,2,0
88045,깻잎김치,4512,3,1,2,0
88046,소갈비찜,4180,5,1,2,0
88047,에그샌드위치,3250,9,1,2,0
88048,순두부찌개,154565,14,1,2,0
88049,라면밥,4865,8,1,2,0
88050,오징어순대버터구이,2759,5,1,2,0
88051,마늘보관,1999,2,1,2,0
88052,단호박샐러드,11760,10,1,2,0
88053,흑임자식빵,2803,9,1,2,0
88054,시래기스팸볶음밥,943,8,1,2,0
88055,애호박구이,931,5,1,2,0
88056,닭똥집튀김,15847,2,1,2,0
88057,쑥청,1909,15,1,2,0
88058,두부부침,4262,7,1,2,0
88059,애호박새우젓볶음,3836,7,1,2,0
88060,케찹소세지야채볶음,7983,7,1,2,0
88061,오이무침,2828,7,1,2,0
88062,라면,14665,6,1,2,0
88063,사과양배추즙,20065,15,1,2,0
88064,바나나빵,9644,9,1,2,0
88065,돈까스김치나베,1511,16,1,2,0
88066,돈가스소스,17217,12,1,2,0
88067,오리고기쌈밥,2972,8,1,2,0
88068,치킨,1871,5,1,2,0
88069,마롱쉐이크,1342,15,1,2,0
88070,계란튀김,8062,16,1,2,0
88071,볶음밥,1981,8,1,2,0
88072,시금치된장국,6672,1,1,2,0
88073,콩나물무침,1680,7,1,2,0
88074,쑥부침개,1245,5,1,2,0
88075,깐풍만두,10504,6,1,2,0
88076,조개찜,12240,7,1,2,0
88077,액젓,45869,3,1,2,0
88078,돼지갈비샐러드,647,10,1,2,0
88079,꽈리고추멸치볶음,116446,7,1,2,0
88080,오이소박이,5475,3,1,2,0
88081,참치볶음라면,3899,6,1,2,0
88082,참치퀘사디아,1191,2,1,2,0
88083,돼지고기,1757,5,1,2,0
88084,두부야채피자,905,9,1,2,0
88085,카레,1178,12,1,2,0
88086,바질파스타,21606,6,1,2,0
88087,땅콩잼,15936,12,1,2,0
